customer_id,customer_segment
CUST03085,High txn count / Low avg value – Daily Spender
CUST03086,Low txn count / High avg value – Premium User
CUST03087,High Groceries/Fuel ratio – Household User
CUST03088,Low txn count / High avg value – Premium User
CUST03089,High txn count / Low avg value – Daily Spender
CUST03090,Low txn count / High avg value – Premium User
CUST03091,High txn count / Low avg value – Daily Spender
CUST03092,High txn count / Low avg value – Daily Spender
CUST03093,High txn count / Low avg value – Daily Spender
CUST03094,High Groceries/Fuel ratio – Household User
CUST03095,High txn count / Low avg value – Daily Spender
CUST03096,Low txn count / High avg value – Premium User
CUST03097,High Groceries/Fuel ratio – Household User
CUST03098,High Groceries/Fuel ratio – Household User
CUST03099,Low txn count / High avg value – Premium User
CUST03100,High Groceries/Fuel ratio – Household User
CUST03101,High txn count / Low avg value – Daily Spender
CUST03102,High txn count / Low avg value – Daily Spender
CUST03103,Low txn count / High avg value – Premium User
CUST03104,High txn count / Low avg value – Daily Spender
CUST03105,Low txn count / High avg value – Premium User
CUST03106,High txn count / Low avg value – Daily Spender
CUST03107,High Groceries/Fuel ratio – Household User
CUST03108,Low txn count / High avg value – Premium User
CUST03109,High txn count / Low avg value – Daily Spender
CUST03110,High txn count / Low avg value – Daily Spender
CUST03111,High Groceries/Fuel ratio – Household User
CUST03112,High txn count / Low avg value – Daily Spender
CUST03113,High Groceries/Fuel ratio – Household User
CUST03114,High Groceries/Fuel ratio – Household User
CUST03115,High txn count / Low avg value – Daily Spender
CUST03116,Low Activity – Dormant User
CUST03117,High Groceries/Fuel ratio – Household User
CUST03118,High Groceries/Fuel ratio – Household User
CUST03119,High Groceries/Fuel ratio – Household User
CUST03120,High txn count / Low avg value – Daily Spender
CUST03121,High Groceries/Fuel ratio – Household User
CUST03122,High Groceries/Fuel ratio – Household User
CUST03123,Low txn count / High avg value – Premium User
CUST03124,High txn count / Low avg value – Daily Spender
CUST03125,High txn count / Low avg value – Daily Spender
CUST03126,High txn count / Low avg value – Daily Spender
CUST03127,High Groceries/Fuel ratio – Household User
CUST03128,High txn count / Low avg value – Daily Spender
CUST03129,High Travel & Dining – Lifestyle User
CUST03130,High txn count / Low avg value – Daily Spender
CUST03131,Low txn count / High avg value – Premium User
CUST03132,Low Activity – Dormant User
CUST03133,High Groceries/Fuel ratio – Household User
CUST03134,High Groceries/Fuel ratio – Household User
CUST03135,High txn count / Low avg value – Daily Spender
CUST03136,High txn count / Low avg value – Daily Spender
CUST03137,High txn count / Low avg value – Daily Spender
CUST03138,Low txn count / High avg value – Premium User
CUST03139,High Groceries/Fuel ratio – Household User
CUST03140,High txn count / Low avg value – Daily Spender
CUST03141,High Travel & Dining – Lifestyle User
CUST03142,Low txn count / High avg value – Premium User
CUST03143,Low txn count / High avg value – Premium User
CUST03144,High txn count / Low avg value – Daily Spender
CUST03145,High txn count / Low avg value – Daily Spender
CUST03146,High txn count / Low avg value – Daily Spender
CUST03147,High txn count / Low avg value – Daily Spender
CUST03148,High txn count / Low avg value – Daily Spender
CUST03149,High Groceries/Fuel ratio – Household User
CUST03150,High txn count / Low avg value – Daily Spender
CUST03151,High Groceries/Fuel ratio – Household User
CUST03152,High txn count / Low avg value – Daily Spender
CUST03153,Low txn count / High avg value – Premium User
CUST03154,Low txn count / High avg value – Premium User
CUST03155,High txn count / Low avg value – Daily Spender
CUST03156,Low txn count / High avg value – Premium User
CUST03157,High Groceries/Fuel ratio – Household User
CUST03158,Low Activity – Dormant User
CUST03159,High txn count / Low avg value – Daily Spender
CUST03160,Low txn count / High avg value – Premium User
CUST03161,High Groceries/Fuel ratio – Household User
CUST03162,High txn count / Low avg value – Daily Spender
CUST03163,Low txn count / High avg value – Premium User
CUST03164,High Groceries/Fuel ratio – Household User
CUST03165,Low txn count / High avg value – Premium User
CUST03166,Low txn count / High avg value – Premium User
CUST03167,High Groceries/Fuel ratio – Household User
CUST03168,High txn count / Low avg value – Daily Spender
CUST03169,Low txn count / High avg value – Premium User
CUST03170,High txn count / Low avg value – Daily Spender
CUST03171,High txn count / Low avg value – Daily Spender
CUST03172,High Groceries/Fuel ratio – Household User
CUST03173,High Groceries/Fuel ratio – Household User
CUST03174,High Groceries/Fuel ratio – Household User
CUST03175,High Groceries/Fuel ratio – Household User
CUST03176,High txn count / Low avg value – Daily Spender
CUST03177,High txn count / Low avg value – Daily Spender
CUST03178,Low txn count / High avg value – Premium User
CUST03179,High txn count / Low avg value – Daily Spender
CUST03180,High Groceries/Fuel ratio – Household User
CUST03181,High txn count / Low avg value – Daily Spender
CUST03182,High txn count / Low avg value – Daily Spender
CUST03183,High Groceries/Fuel ratio – Household User
CUST03184,Low txn count / High avg value – Premium User
CUST03185,Low txn count / High avg value – Premium User
CUST03186,High txn count / Low avg value – Daily Spender
CUST03187,High txn count / Low avg value – Daily Spender
CUST03188,Low Activity – Dormant User
CUST03189,High txn count / Low avg value – Daily Spender
CUST03190,High Travel & Dining – Lifestyle User
CUST03191,Low Activity – Dormant User
CUST03192,Low txn count / High avg value – Premium User
CUST03193,High txn count / Low avg value – Daily Spender
CUST03194,High txn count / Low avg value – Daily Spender
CUST03195,High Groceries/Fuel ratio – Household User
CUST03196,Low txn count / High avg value – Premium User
CUST03197,High Travel & Dining – Lifestyle User
CUST03198,High Groceries/Fuel ratio – Household User
CUST03199,High txn count / Low avg value – Daily Spender
CUST03200,Low txn count / High avg value – Premium User
CUST03201,Low txn count / High avg value – Premium User
CUST03202,High Groceries/Fuel ratio – Household User
CUST03203,High txn count / Low avg value – Daily Spender
CUST03204,High txn count / Low avg value – Daily Spender
CUST03205,High Travel & Dining – Lifestyle User
CUST03206,High Travel & Dining – Lifestyle User
CUST03207,High txn count / Low avg value – Daily Spender
CUST03208,Low txn count / High avg value – Premium User
CUST03209,High txn count / Low avg value – Daily Spender
CUST03210,High Groceries/Fuel ratio – Household User
CUST03211,High txn count / Low avg value – Daily Spender
CUST03212,High Groceries/Fuel ratio – Household User
CUST03213,High txn count / Low avg value – Daily Spender
CUST03214,High Groceries/Fuel ratio – Household User
CUST03215,High Groceries/Fuel ratio – Household User
CUST03216,High Groceries/Fuel ratio – Household User
CUST03217,High Groceries/Fuel ratio – Household User
CUST03218,High txn count / Low avg value – Daily Spender
CUST03219,High txn count / Low avg value – Daily Spender
CUST03220,Low txn count / High avg value – Premium User
CUST03221,High Groceries/Fuel ratio – Household User
CUST03222,High Groceries/Fuel ratio – Household User
CUST03223,High Groceries/Fuel ratio – Household User
CUST03224,High Groceries/Fuel ratio – Household User
CUST03225,Low txn count / High avg value – Premium User
CUST03226,High Groceries/Fuel ratio – Household User
CUST03227,High txn count / Low avg value – Daily Spender
CUST03228,High Groceries/Fuel ratio – Household User
CUST03229,High Groceries/Fuel ratio – Household User
CUST03230,Low txn count / High avg value – Premium User
CUST03231,High txn count / Low avg value – Daily Spender
CUST03232,High Groceries/Fuel ratio – Household User
CUST03233,High Groceries/Fuel ratio – Household User
CUST03234,High txn count / Low avg value – Daily Spender
CUST03235,High Groceries/Fuel ratio – Household User
CUST03236,Low txn count / High avg value – Premium User
CUST03237,High Travel & Dining – Lifestyle User
CUST03238,High txn count / Low avg value – Daily Spender
CUST03239,Low txn count / High avg value – Premium User
CUST03240,Low txn count / High avg value – Premium User
CUST03241,Low txn count / High avg value – Premium User
CUST03242,Low txn count / High avg value – Premium User
CUST03243,High txn count / Low avg value – Daily Spender
CUST03244,High txn count / Low avg value – Daily Spender
CUST03245,High Groceries/Fuel ratio – Household User
CUST03246,Low txn count / High avg value – Premium User
CUST03247,Low txn count / High avg value – Premium User
CUST03248,Low txn count / High avg value – Premium User
CUST03249,Low Activity – Dormant User
CUST03250,Low txn count / High avg value – Premium User
CUST03251,High Groceries/Fuel ratio – Household User
CUST03252,High txn count / Low avg value – Daily Spender
CUST03253,High Groceries/Fuel ratio – Household User
CUST03254,High txn count / Low avg value – Daily Spender
CUST03255,High Groceries/Fuel ratio – Household User
CUST03256,High txn count / Low avg value – Daily Spender
CUST03257,High Groceries/Fuel ratio – Household User
CUST03258,High Travel & Dining – Lifestyle User
CUST03259,Low Activity – Dormant User
CUST03260,High Groceries/Fuel ratio – Household User
CUST03261,Low txn count / High avg value – Premium User
CUST03262,Low txn count / High avg value – Premium User
CUST03263,High Groceries/Fuel ratio – Household User
CUST03264,High txn count / Low avg value – Daily Spender
CUST03265,High Groceries/Fuel ratio – Household User
CUST03266,Low txn count / High avg value – Premium User
CUST03267,Low txn count / High avg value – Premium User
CUST03268,High txn count / Low avg value – Daily Spender
CUST03269,High txn count / Low avg value – Daily Spender
CUST03270,High txn count / Low avg value – Daily Spender
CUST03271,High Groceries/Fuel ratio – Household User
CUST03272,High txn count / Low avg value – Daily Spender
CUST03273,Low txn count / High avg value – Premium User
CUST03274,High Travel & Dining – Lifestyle User
CUST03275,High Travel & Dining – Lifestyle User
CUST03276,High txn count / Low avg value – Daily Spender
CUST03277,Low txn count / High avg value – Premium User
